"order_id","product_id","product_category","item_count"
"62bd1bdb09eaee292d99c84bb06ad4af","7d4293d63939e17d3b331866cae7735f","housewares","6"
"597233a841339cc9249ce67709f68574","d2085f7e0f9533605386960fc7e987ec","garden_tools","6"
"2cc9089445046817a7539d90805e6e5a","c183fd5d2abf05873fa6e1014ed9e06c","agro_industry_and_commerce","6"
"d573cf2d2bd145e4bc855132a6c815af","43267ceb81c34b7d49decd624671ccfa","garden_tools","6"
"c87de2d1aece481642a24bae4b964b07","8397dc503d1a0c2ac7422701884de5a6","garden_tools","6"
"aef2bc3845eb581cecce74b769d46c6a","cbdb9bf611328898bd4b32a384506b3a","office_furniture","6"
"9c4f3693a36ba481e0d9da739679660c","389d119b48cf3043d311335e499d9c6b","garden_tools","6"
"8339b608be0d84fca9d8da68b58332c3","5f00c50de3d989194f0439e343480372","bed_bath_table","6"
"e699db09ff2550edf641974c32caab55","9ecadb84c81da840dbf3564378b586e9","furniture_decor","6"
"055cf2a6f9343f99acdb5e8f70e49bd8","4deb009c36a910076a023947a7929201","consoles_games","6"
"af822dacd6f5cff7376413c03a388bb7","62995b7e571f5760017991632bbfd311","housewares","6"
"d5bd26cb62e49fde71c09ef5039cf2f6","feb4ade62e32b8d74c6f69f635057964","furniture_living_room","6"
"af822dacd6f5cff7376413c03a388bb7","ac1ad58efc1ebf66bfadc09f29bdedc0","housewares","6"
"2a3251c95a3d5c57ed230021faa588a0","56c221c4c1a4a98293895c4563cdc6bf","construction_tools_safety","6"
"a2d8aaf39efc96fe140eda3e8f2e337e","f8e75ec247fd97a5e1abcaa48e9e971d","construction_tools_construction","6"
"186e84bd74bc46e35d08618b33f828f1","6a1234a3847f4ef3090a02a8b07fa42f","housewares","6"
"39f9559c0533f3ea56143c01bfdd7d9c","ed1d57799b8b974641a1acb3fd994016","housewares","6"
"afe00f151e2a9c5924b2edb95736c11c","3dd2a17168ec895c781a9191c1e95ad7","computers_accessories","6"
"95805218cf245076d9ab20d75d1758c7","ab40c45cb88545d5efa2679b30cec4c3","drinks","6"
"201183426051cfc62c56f2414b2480e3","a8fd2715c837d04bac16cf90155919f8","furniture_decor","6"
"5dba08d21f1386085c1bdd47548f34a4","7c1ac37ea884ec9c46ebf155ffc53d50","health_beauty","6"
"a3725dfe487d359b5be08cac48b64ec5","4e53a453045707bbc5febcf5f32097ac","computers_accessories","6"
"47399920ee7546351440204086acb793","58efb9b638561ce132216a9a612513e2","furniture_living_room","6"
"93f02e3d7633cf1fa948b35b5003cb18","0a9bdadab17a9b0f258f64d11a0adf7b","furniture_decor","6"
"47435f657d2323e5eb4455aa5bc6a436","1336ffed1eaf9f489f9f5656f7e6fd81","health_beauty","6"
"0ecc87706e05dcabbbfe5aa29767e9d0","d5991653e037ccb7af6ed7d94246b249","computers_accessories","6"
"848b0561d4bc26f57b288a5004f38683","1b7ce992a80ac036dd9ab73d08289712","electronics","6"
"2793a15df4b2130bcdbe0f125eee15ea","71cedfb0fc49b02e2cb77b7ae1fff332","computers_accessories","6"
"d701dc60f61795a62070fa2494b6691a","d2085f7e0f9533605386960fc7e987ec","garden_tools","6"
"0b0809b2b64511c62fb745fb8b465cc9","cc5c6bf704a4b642e8964b5b2dcdb0da","garden_tools","6"
"ce3756a051e619f9a749a8795aee498f","c2c989ac5100e59a6c3d12b2c31a2c72","furniture_decor","6"
"e928cc82f61f2dcab3ad58d6e7200224","c974196c0f8fa41b6475a72f67b8df99","health_beauty","6"
"7af905809ddbaaed2af20592006857e0","67c4679242adec87208d4681e66cb23b","home_construction","6"
"17ca01c238bad17cd6c09179888b6d7f","5d6bea33648f018dbb563f3a2fab09f3","furniture_decor","6"
"5e71f5832e566171d43c90da65f506c4","d5991653e037ccb7af6ed7d94246b249","computers_accessories","6"
"e9d40a10468b79b4c35c82f1bf078545","b114bf337c0626166abe574eee9e3f32","office_furniture","6"
"7b1628af9aa95c57c63665fb81cced3b","3fddda7e92c16fa45033a4373a116e00","perfumery","6"
"7b186487147f406839316cb0a719d4b1","b5c4b2c6b8c342b7740e46797bec3ef1","auto","6"
"4c3812e7963e6b0932c6142e3d6a6b85","e9d4cb776e7adcac31397e6e1778e532","watches_gifts","6"
"a4f79d60f934a1fdc35b009f9415a8b3","8eae309a711208a0e5e41e110cddb1ee","drinks","6"
"4c966c07e48f5460c75f69d0352a61be","04c4a4b9c924494fcf82e0fba966f955","watches_gifts","6"
"8681115ee9073763981721e9e4cadbe3","cae79e3b5c787c231543fa415a20b5cc","garden_tools","6"
"a5542d780161a0c1c649d4e0f44540c8","09cbb58b67d2f010f3ce6ae6196f1ed9","furniture_decor","6"
"2db6682455f3a6b47b5202e00c855789","928e52a9ad53a294fdcc91bcf59d1751","housewares","6"
"57be20dc5f786ed372add8e3f28be447","b81a05d0dd312ece2140846909f5ef81","furniture_decor","6"
"76798592e95b1f75ed2b348e55ba742d","928e52a9ad53a294fdcc91bcf59d1751","housewares","6"
"7683e28d403c6a04e30902e9e415eec8","4deb009c36a910076a023947a7929201","consoles_games","6"
"0ef8215c9266b279249871d0af611e2c","994ab76f0da3349fffcfe5d598e9babb","health_beauty","6"
"9d6467a1178784a5748e266e3425c170","a29c32ba19cb3a3a0a8184fd9f8cb6b7","stationery","6"
"44c536f6ba15a4faf44a3b9aa9ee803b","928e52a9ad53a294fdcc91bcf59d1751","housewares","6"
"06b8cdbbc86d64ea69af76036c523827","d2bea3c01e172037caa99b2d138f39d0","small_appliances","6"
"5ee63c8c9ae2e5c38791b35932cf4c69","a9516a079e37a9c9c36b9b78b10169e8","office_furniture","6"
"87a12102217bbaab0f4184b345e9177a","fb909933914c1f945839287e7c253687","office_furniture","6"
"b47f9f663e41971f0d31b1caa6468c40","d7205c0ebebe2744d7c2e44b6d69cc95","bed_bath_table","6"
"cf4659487be50c0c317cff3564c4a840","bc3c6d2a621414f2e1df7a8a32a2828e","signaling_and_security","6"
"6649ebec1c6f3e185a64238dc8729d72","42189544021ccb7369862e7ee218d828","health_beauty","6"
"b4a38163bca1ff981f0ccbfdbaca0a20","616042729c11849827291496b18e9ec5","sports_leisure","6"
"44ca3a6e88412fa58bacabe95656aa63","a8d30122a99d04c7437d4e7b022a7231","pet_shop","6"
"28cf49bbfe2683759d3cf866b7fda22f","825993135690981b6014a46dbe75707e","furniture_decor","6"
"7708627520d1045aae5a3e31f89d3491","d493f5a208254fe85b3ab55d898461a1","food","6"
"1349d7f4ec671ded42f2360828965692","aeb767ca82c5a6cca8bbac33c4e21579","construction_tools_construction","6"
"1b9c491d2bd15c21c2e2cfdda8769335","46ca9515def9ceb56e338c86ca765ba1","musical_instruments","6"
"090ece27665c1cc89eda287f8e834e11","19fee5d5b066841b45bc3e97832fa654","christmas_supplies","6"
"672dabc5c0363afbe1ef39abf10ad92e","034abfb9b758233fd393bd361d4ec599","furniture_decor","6"
"31dd19623d916b1848334732b797d5f5","986700c98805af229ab7ad51b95fa356","art","6"
"7d316b369d4c6b0a4ebeebbff5f65466","1d691d8ace0e9d0e00de0569faf0ae04","housewares","6"
"266f9c3f364a7ef351edb998487ae783","12dc5e5d178b930cf87cf16e812fc2d5","perfumery","6"
"c49be9a11fd13933307cc6a19b03a895","97f1396a5a1f7c07ba51784efdec44b8","housewares","6"
"05d30aafa32e3fedf6eafb2e75648eec","5a6e53c3b4e8684b13388d6aa4afdf12","housewares","6"
"3c74b996c9db669050e3daf79f49d71d","44a34214a57dc373dcd80f54c919d006","sports_leisure","6"
"1baafdbda29613148a2517059b996b95","3713f19c71c4be21ced80738e2fa49bc","office_furniture","6"
"4ea517483bf1d3580730f6042334d158","a6ad77b15e566298a4e8ee2011ab1255","furniture_decor","6"
"ca9e949cdccd6ccd93a7d31c7bbb90ae","8eb7b31149dc92903e213c9896443440","housewares","6"
"32e761ce606f7a8625682e65990b94ed","67bd616e1ba0d3d3e8545f3113b0140d","health_beauty","6"
"b7467ae483dbe956fe9acdf0b1e6e3f4","a62e25e09e05e6faf31d90c6ec1aa3d1","watches_gifts","6"
"3caf6c286c8cde37ea9c0fb2da0e3169","550299c725cac9511da2b6f40543270c","bed_bath_table","6"
"8a6b619c3aff55f02ec3cabe6d746ce8","b114bf337c0626166abe574eee9e3f32","office_furniture","6"
"f26c31dc999a7994a4369c805f0bd029","962a6951154f98f2c8e9a5b8b2bcf4a9","furniture_decor","6"
"2efe3d3b0ddc295d2ce1c43f021078cb","643d903164c4b6ba8bd0b68348e9d135","garden_tools","6"
"03aba68b07658f28f29612641f08d4ba","e7cc48a9daff5436f63d3aad9426f28b","telephony","6"
"f2b00200fa3b427fee60eb4fa811720b","422879e10f46682990de24d770e7f83d","garden_tools","6"
"b7d49ac93afe42c4d1c6db6c1301b6d5","143c616ec3fe0cb065c3805cf9bd812e","garden_tools","6"
"1446ae966d68c3abad1ca3a3ce58033e","8ed094bfe076c568f6bb10feada3f75d","office_furniture","6"
"f31821b89453086fb83d13d1ce46a51e","b80b61cc25558319e7d8e262786ca7af","furniture_decor","6"
"7811343e37a3cbe3fd4755f1a448c765","4316b712956314302c5d0aef9ed77c13","construction_tools_lights","6"
"3cc744d9a46682c354778726d30e384f","43423cdffde7fda63d0414ed38c11a73","watches_gifts","6"
"f3468d6a2c7586711e9952242898aad4","31a89a7044c5b133cf646404a4e86022","housewares","6"
"35990049382e07dba1a9ef3550cad655","b883409932bf862f43008f116a06cda5","construction_tools_construction","6"
"9f5054bd9a3c71702aa0917a7da29193","54d7ad85b648d3cb2b7069ed446d7f35","computers_accessories","6"
"8b811ce1136aa62076a39e8b8957dcd5","ada916969296efb7a3f68cced80f60b8","housewares","6"
"f437da70eac9c43477ccfa608ce84deb","28bdd20184e553872bab0ae75bbcaecf","housewares","6"
"7e7c209ab4d09fe584822fd6c054023d","04c4a4b9c924494fcf82e0fba966f955","watches_gifts","6"
"b945375051aa88d28c30fb42485897d6","82a0f2bfaa026cb94f4f870afd51c6ad","baby","6"
"a92bb0beb3fd226d50671cf17587f289","2fb9e46750ac55362f7b642f12b5835b","computers_accessories","6"
"f4894d53b6be36cd0c12a1e648e35758","70c1bce00b24bfd21332f7f8ebe2217f","housewares","6"
"45ece9d703e8c043b9e825c88a00c561","64143bc1c8b26719d98b7b0ab8027ad9","home_construction","6"
"b95abf4aa5b57ad7551356eca72b53fe","9ecadb84c81da840dbf3564378b586e9","furniture_decor","6"
"cb1f3a44e8b8527e16913306a4d3de2f","e7cc48a9daff5436f63d3aad9426f28b","telephony","6"
"ddec8781012135eae3bc327d84072388","a6ad77b15e566298a4e8ee2011ab1255","furniture_decor","6"
"1c437b4d4326d36b71e91dd7a7c2c4f6","fc5bf9e50dbfb45e7634bd8c045411c5","cool_stuff","6"
"60b570df9018c6b6441017314a2dd081","26320e4682c6a0f297d07f3c74155666","office_furniture","6"
"b9f687bd75452f5a9050f0445c27b724","485c67ced40028609fbe77043fa0b943","housewares","6"
"8cd68144cdb62dc0d60848cf8616d2a4","002af88741ba70c7b5cf4e4a0ad7ef85","cool_stuff","6"
"60c46973a2a9ad727ea9c45695b2b312","a0d20b18f2a06b34206ba5933b4ec05b","furniture_decor","6"
"f5aa338a071dcf7d23d8e6b116bfcab5","8509049c56caff468e3f35c4eefb6035","housewares","6"
"cb3b0bc0bdf657e358637e649e0a4966","5d3b065e160c51e883cd7ef509a54176","signaling_and_security","6"
"96eb7f709abac11cbb2502c63d8c1ae6","ea28ecb788ab4fd8d5dc8bd4b4274209","furniture_decor","6"
"cb47bdb6944b3df9373054e6ab62cf46","f3ccdb9f9c7f31e0efd626e9110b85f5","christmas_supplies","6"
"baa821bd1dbd5c6d31c9b1c68f760b8b","1c6771d60124b84ada98e8f67ba111db","housewares","6"
"df13cbaf3230c62a4b582317936e8a39","279d5c3589fceee2a1c236fbe5287975","sports_leisure","6"
"7f2c22c54cbae55091a09a9653fd2b8a","2ef36e1cae01b86d0ff0a2f50ff2bd53","furniture_decor","6"
"df36d28de846593cdbc153e28f195cd5","143c616ec3fe0cb065c3805cf9bd812e","garden_tools","6"
"8dd554aaa8e7d61ddde56ba4189c780f","fd5c5a67cd369732c2ac20dbd574d1d4","bed_bath_table","6"
"78cf5dc2baadfbac2c47c6ef7c2a2282","9ecadb84c81da840dbf3564378b586e9","furniture_decor","6"
"3e073b27114fe955e184db124d34a566","e7cc48a9daff5436f63d3aad9426f28b","telephony","6"
"3e141e345041b9a2a2648dca90d431c7","827c4a77226a3e7ef259d61eaa775df9","furniture_decor","6"
"7f5d123edea7962b20bf26e29262f9e5","0a4f9f421af66d2ea061fbb8883419f7","health_beauty","6"
"9aec4e1ae90b23c7bf2d2b3bfafbd943","47920da896bbd89e851429c78a7a7a8b","office_furniture","6"
"50fc570b5b9de1500a9e66edcc9d8525","91c8b0b45d889119f8dd2a0294282ee6","housewares","6"
"11e75c2a931a2968007c44bddf001102","962a6951154f98f2c8e9a5b8b2bcf4a9","furniture_decor","6"
"5c08ed25ee3f139b35a21c0c12944802","cf1d8e226162a1d0ad61f29b7ed72d82","market_place","6"
"3e7bc2221b2c46fafa06f741386784fc","d3c044bd42d84a79e3b0c42662806a48","sports_leisure","6"
"c26ab0b30d07987314b27778194f020b","eb8c629f70275fd1c4f809116cce1efc","furniture_decor","6"
"35edfe0ed82ffa12bb88c0395209e513","51f876eb62be778c757503cf7f8a3b74","health_beauty","6"
"f91234b89ca8c758b3d2be234acb0355","588ea3decc0d8e1d19ce6160c5b0da1b","housewares","6"
"7ff9920174c1d74237a6fcb73299c0a0","422879e10f46682990de24d770e7f83d","garden_tools","6"
"3e9bdc72197be8d2881273a27efc207d","870bcc6c58e03ca658cfdd13db4bbe28","computers_accessories","6"
"9b32795311e821b3314911f55bb8a327","6ee7217ab647f3c2b4a5161c75cadab3","furniture_decor","6"
"ab0440479873dd65da01b76ae53ec3c0","4df96b4c5286321b71834691e8defd53","toys","6"
"e0f7f2941ad3a817c0cdb8f90b13f0f3","10b0226d162bdc55d60c0eabf68c7021","sports_leisure","6"
"0f597abb3c3850157138723eceba3f1c","e6c30d6c9696ee10542e7e25dcdffa92","garden_tools","6"
"bcd58566a69cec15b9dbecaf661df388","ce6184189a523c1eb5fe5113061780b9","sports_leisure","6"
"3edb50273f0fec7a7e340030467076bc","634256dbcd184b3757ffd7632c9fe52a","health_beauty","6"
"808c7c69c2778bdf4689eee0286e2bef","5c3eaf54e8ee5d5378765ff16df7640b","furniture_decor","6"
"26ef358c39e6d1537243a3ede175c8c0","51b24bbd390b66c9f67579153fe7ec5f","construction_tools_construction","6"
"3304c0c857a9c77a201a551f5a3cacb8","7bbc646134de228a74392d8407d16df8","housewares","6"
"8f6f263a5e96515d5534199b74cb7748","c3f8ee7e05c01c61ab863e336b0f2e5e","computers_accessories","6"
"1a6b9a764637acbc39e1624a2211f548","be0dbdc3d67d55727a65d4cd696ca73c","computers_accessories","6"
"2c3cc72ee484cfd2c93077c0dcb18c06","d5991653e037ccb7af6ed7d94246b249","computers_accessories","6"
"3613892d0bff9156e733d4f86a1cd12b","2b7aa376a6e728560bddb5558cc48e89","office_furniture","6"
"8fc11d5503f6e2b6e15242e0365633e4","3bad4452b9bf0554748e82f3a4a5673c","construction_tools_construction","6"
"30a022caf1ba5b86f28124ed216c859f","909b87db6cb3a7ab26bd03cc59860136","computers_accessories","6"
"71dab1155600756af6de79de92e712e3","308e4e21ae228a10f6370a243ae59995","office_furniture","6"
"c80454d8f4c7472827a5b2ec53cf85e5","193d170dd2f6849cf0cb92791a6a623b","fixed_telephony","6"
"90349f264a3d6a2525a34598d09dda6b","216bb0e0cd43ffd832e0973d35e0377e","construction_tools_lights","6"
"3f744e5030fb02e02651eb31d5204878","adc48fd26eea311ca6856b58dfc3ca21","housewares","6"
"90551de7b2d0a7cae5254f30afd7b761","74437e600638a59559c5238c84805b76","sports_leisure","6"
"ac48e79befd4d8cbfb58047dde3e43cf","812f428f6757ab16c46cffc68f2e90c5","furniture_decor","6"
"fcbe557f2bb4cd2409d67dec35a1e6f3","0a9c1531aa7c17c8c64157b634fa9ba9","watches_gifts","6"
"468c8b5d4cee2be214b52f9602980779","584d0486add75aa0f5c0660a7cd8afba","computers_accessories","6"
"58e7140d9d368a70076dc999a7a7bf85","4e127b9ccb6eb1d65aee38a24803b2ab","baby","6"
"0f8532e6a9c1e86b215fda5c13f37fad","22594ba8fd9a72ad95d352929c821560","office_furniture","6"
"6d6491e68b2e416f68ec6e23e004d3a3","13a58c8c026b664e412003b4cbdc30a3","housewares","6"
"c05d6a79e55da72ca780ce90364abed9","710b7c26b7a742f497bba45fab91a25f","housewares","6"
"c05d6a79e55da72ca780ce90364abed9","a9d9db064d4afd4458eb3e139fe29167","housewares","6"
"5ccbf94709ecf3a81efaddeec8a2141f","38273c03eb0f88327f62c1d521260623","computers_accessories","6"
"ad1aeeb1a99c9f021e38a49865bb812c","d9894482fba41f536a273ba2276d951f","market_place","6"
"55298973d17a0c1dfb2281ae969a65d8","4cb1a2850af275025f76f015e0cc79cf","housewares","6"
"17784b9fbb37fb0bdc230d8ed6f6b355","acc444eb5ad26f79d5a11baa6a03c439","furniture_decor","6"
"f60ce04ff8060152c83c7c97e246d6a8","872db866d615db59612ac933f43d6b22","furniture_living_room","5"
"6b686186d43eaa21c407ecf34ebb9ee6","5445335704bf8a32827f3bf6b9701ed9","sports_leisure","5"
"7e41e7372ce6842cf380d475bf0927b4","b84186a036c7f3b9c2e4701800a02e45","construction_tools_construction","5"
"5d1ab3e75c76552ea4661a441fe24d78","aa8e397582b49721494b929b3216b41f","sports_leisure","5"
"30bdf3d824d824610a49887486debcaf","dbb67791e405873b259e4656bf971246","computers_accessories","5"
"a272afa0c4a0a64bfd221905405bd452","efe89e1f6cc1e32f1971afcd4d56a4b7","health_beauty","5"
"9ea90710803e4139de8c55d6d4f9accb","6703d5fc618113f23d9749a7a05d9e3b","electronics","5"
"438fe4022fc830fe3bb159983edd13d6","839c9cd22f47fc465c20d554b46fed2c","drinks","5"
"e5f5689b67b74eb43cb33677b9595f5d","d6fe3b4ddecd4a8393c6a1385de3bfb6","office_furniture","5"
"a27544b4fea081b6353b05318c2d7944","422879e10f46682990de24d770e7f83d","garden_tools","5"
"79b7eb93349ff756b079e5cb0195cd1f","e53e557d5a159f5aa2c5e995dfdf244b","computers_accessories","5"
"bee12e8653a04e76786e8891cfb6330a","8d4dac6177fb8134f26fb4c5cc6c0aff","health_beauty","5"
"6232b520aa859c47ba46e5213737f418","fa8485bc54eaad5b218cd8081c859568","fashion_underwear_beach","5"
"a29c25c2c9c3100daf48a25880312c23","9ac1378f05cd222b3fb34a3cccc626c7","health_beauty","5"
"2f7201b5d9baf4deb546eefab3b7125a","1fcbdcb14ed564faddf72bbcef855036","construction_tools_lights","5"
"895764a4b54b7193c02aa784fabbcaeb","00250175f79f584c14ab5cecd80553cd","housewares","5"
"83167649ca3fb63d1a7daada42232e14","46e5995ddd4728e50343ef6bdb45b75f","fixed_telephony","5"
"ded9b5ad95de67a5c760e7941c8309c1","c028e45b1d245ae576fcf069f68265ed","pet_shop","5"
"f6a40045364c9ef1f9405ef1d094c389","62d41a80c366aa2d8644e3270adf8440","computers_accessories","5"
"7c441024c62a371aab679196a26a5837","f0453e2cbc3480959c34ab663b44c777","luggage_accessories","5"
"bcdbb3b243d4e882503b919785e2343f","1454b29e83ab2f8bf6b4102736498ff5","fixed_telephony","5"
"8b6d201fff0b1b32e59f7cbdc6beaf54","16ce899c7af0c99f46948734a0d00f0f","stationery","5"
"53cbc02ffe278ca84b6f4920d9d3ecd5","d0825229639d1afa9bd533314e27d7c8","furniture_decor","5"
"048297b4e795502db60be292e12dd390","3fdb534dccf5bc9ab0406944b913787d","diapers_and_hygiene","5"
"dd4cd6ebc3cef5658a5a0b35c7d5e417","3025eab6cff12d116410978c3e5fa860","furniture_decor","5"
"403bc403b9cc4b10bc0de6b86281728e","d2085f7e0f9533605386960fc7e987ec","garden_tools","5"
"6683aa4f73f7869ec65ebeeef53f700b","c3a52053718435a35e070b991ff546ec","housewares","5"
"309f6784abccce4e6e99672dca8ff4cd","bb50f2e236e5eea0100680137654686c","health_beauty","5"
"02a065131a2d2b72b45e2c63135606ad","993245facdeea0014e73a3e18750c123","furniture_decor","5"
"1cd0a2330def1be519e011cc6ef20db4","d3c044bd42d84a79e3b0c42662806a48","sports_leisure","5"
"c5874d438cf199ea7c0f27967f6cf462","2548af3e6e77a690cf3eb6368e9ab61e","furniture_decor","5"
"1a537f94e57acdda6cfad59696759417","d493f5a208254fe85b3ab55d898461a1","food","5"
"87d65accbbf482b8a87bd13bb444cf6d","a3daee3915d4fb98376e039ede6bdea6","furniture_decor","5"
"837d0f47af4d0d6a1e3fc98603bd48ec","0b01a9718a61dbdd35cfec9ad13a0301","costruction_tools_garden","5"
"df2c3731dcfbe2f0861182b341c71c82","373ad61ecfb4f1bd97ce0de42d3d9f04","health_beauty","5"
"a9fb450008d4a94311a7288937b880e6","70906e04da1eebf3d1b8791bd09ffe85","computers_accessories","5"
"8b834cd52afbdf1c2837ce5b7e9c6f21","6d6c510f2222e168bf3b6b67e24c9535","computers_accessories","5"
"be754126110440ba89a5456475333453","d6e74e35591c053e5cbab04d84c223b5","computers_accessories","5"
"51ceba3ba51d4b4543e7f78e181e0ba9","7c68e7297c7df2535c9f0dcd61007f64","furniture_decor","5"
"df421353d656af08ee42d32fe894f484","dbb67791e405873b259e4656bf971246","computers_accessories","5"
"dd7cf61b3197740df7b6bf61bbfa6994","21af4f32f6f1cab0bb13d7563dc06e70","construction_tools_lights","5"
"66144189f7b5fbb4eb76eb513ac33a17","be958064244f19bf11ee270b2feca7a2","furniture_decor","5"
"7f2c22c54cbae55091a09a9653fd2b8a","53759a2ecddad2bb87a079a1f1519f73","garden_tools","5"
"91866c79939321e63218d7b71b2b26f8","cf321a247972430ae872ea605fb4628a","furniture_decor","5"
"1001fec33bc88a484d7431bec2147348","b655ebf10fa7727c97d82cffcfe96ab9","signaling_and_security","5"
"05728fca024954ba1ce915ad5c94991f","b114bf337c0626166abe574eee9e3f32","office_furniture","5"
"6bef43b399ad748e06bfbd0a31efcfb9","a27e14cc902719125790cc967be45070","furniture_decor","5"
"7509453843e932c3120d2e3c8bc4563d","3a6b0b915f453650a8ff32d7872dbd6d","electronics","5"
"93d8685fec4218f06bf202723dc1da52","192a2c0fed2f8bed34ad458a073ed376","housewares","5"
"14be6c27cfb9d577528738b7bb45139e","297b52b57d258e1a40202d4f9fb7e38a","health_beauty","5"
"147973f607023fb30b72b31fc2744d13","0db4869ac8a908414823d44d742f5ba3","office_furniture","5"
"350aad4e4bc8240326121102708f0504","44a34214a57dc373dcd80f54c919d006","sports_leisure","5"
"58b7b58044c3055e8323fd59eaebea69","cbb19a48b2e1af46505ef400e9245c48","housewares","5"
"78cb9a560d2efd85da4adc637aab727f","23f2ebdf4d6f7badc8bbd40af362f681","home_construction","5"
"7e61a4c6d93d6ad8a4ca4a8d00094339","d4ad9721bda56413600c43c11006cb78","furniture_decor","5"
"f7a94ed5a5cf7c0680e0d3271163bb3f","0d13a341a2916308175bc9e89bdafb73","furniture_decor","5"
"9cb058ec33cf6725b0fc1cf24525af9c","4d0b5865d84734aeee18cb62a506f515","furniture_decor","5"
"627c1c31327bda6f11b5e7c613f1d366","0bc5e6c957486577f11519bf36577b38","health_beauty","5"
"3789e9b1be0db55442c1ae8b24ab51ec","368c6c730842d78016ad823897a372db","garden_tools","5"
"0cf6d9903d24cb0d6ef8817a9612fbfd","a62e25e09e05e6faf31d90c6ec1aa3d1","watches_gifts","5"
"2777d11affc76c7163a6c3e0e739aa56","d34c07a2d817ac73f4caf8c574215fed","telephony","5"
"5351f503c54ee55d453e848ab9b922cc","216bb0e0cd43ffd832e0973d35e0377e","construction_tools_lights","5"
"e80816e94dec73e777b4951533d8f50c","25f86162fee18735fffdb762dcb10d7c","bed_bath_table","5"
"0a308be0b454b3664e06318c9bd6a5be","68d9c8a95d2b7cb57efe9e1e929bdd6a","fixed_telephony","5"
"7d5ff38bbe8e85dd2a181ff339eb11bd","bdeac558883a62ab1a048c8f3a0cdf3c","housewares","5"
"4bb1efeacab943b0b5364e7121fbcd62","ff2c1ec09b1bb340e84f0d6b21cc7dbb","bed_bath_table","5"
"7954c75cf9a8876258be26911d9e9501","36038dae78cc227e4d14b174f0f695d0","sports_leisure","5"
"9a2b443dc8e6673e4fc330b3ea033569","c2b534c5a4a6cbfc41aeaf362fb0c060","drinks","5"
